	timeid	src	dst	delay	packetloss	link_usage	free_bandwidth
5372	335	7	5	110.027	0.0333333	0.015307128580945118	0.015307128580945118
5373	335	20	19	108.024	0.133333	0.01390469843385549	0.012874720772088417
5374	335	9	6	102.025	0.1	1.6573777481679142	1.5067070437890129
5375	335	3	4	152.03	0.133333	0.014267244251916139	0.012194225856338581
5376	336	5	7	110.027	0.0333333	0.00015994668443850964	0.00015994668443850964
5377	336	5	6	142.026	0.16666699999999998	0.00015994668443850964	0.00015836305389951448
5378	336	1	7	80.029	0.0	0.00015994668443852173	0.00012594227121143442
5379	336	1	4	94.025	0.1	0.0	0.0
5380	336	2	8	82.03	0.133333	0.00015994668443850964	0.0001279573475508077
5381	336	4	1	94.025	0.1	0.0	0.0
5382	336	4	3	152.03	0.133333	0.00015994668443852173	0.00013670656789617242
5383	336	6	9	102.025	0.1	1.0985138287236842	0.9986489352033492
5384	336	6	5	142.026	0.16666699999999998	0.00015994668443850964	0.00015836305389951448
5385	336	19	20	108.024	0.133333	0.00015994668443852173	0.0001480987818875201
5386	336	8	2	82.03	0.133333	0.00015994668443850964	0.0001279573475508077
5387	336	7	1	80.029	0.0	0.00015994668443852173	0.00012594227121143442
5388	336	7	5	110.027	0.0333333	0.00015994668443850964	0.00015994668443850964
5389	336	20	19	108.024	0.133333	0.00015994668443852173	0.0001480987818875201
5390	336	9	6	102.025	0.1	1.0985138287236842	0.9986489352033492
5391	336	3	4	152.03	0.133333	0.00015994668443852173	0.00013670656789617242
5392	337	5	7	110.029	0.0333333	0.015472175941353004	0.015472175941353002
5393	337	5	6	142.036	0.0666667	0.014427190936354662	0.014284347461737288
5394	337	1	7	80.027	0.0	0.015834721759413653	0.01246828484993201
5395	337	1	4	94.031	0.266667	0.014949683438853834	0.014237793751289366
5396	337	2	8	82.028	0.0333333	0.014528490503165726	0.01162279240253258
5397	337	4	1	94.031	0.266667	0.014949683438853834	0.014237793751289366
5398	337	4	3	152.029	0.1	0.014688437187604248	0.012554219818465169
5399	337	6	9	102.024	0.16666699999999998	0.6109696767744133	0.5554269788858303
5400	337	6	5	142.036	0.0666667	0.014427190936354662	0.014284347461737288
5401	337	19	20	108.027	0.133333	0.014789736754415311	0.013694200698532695
5402	337	8	2	82.028	0.0333333	0.014528490503165726	0.01162279240253258
5403	337	7	1	80.027	0.0	0.015834721759413653	0.01246828484993201
5404	337	7	5	110.029	0.0333333	0.015472175941353004	0.015472175941353002
5405	337	20	19	108.027	0.133333	0.014789736754415311	0.013694200698532695
5406	337	9	6	102.024	0.16666699999999998	0.6109696767744133	0.5554269788858303
5407	337	3	4	152.029	0.1	0.014688437187604248	0.012554219818465169
5408	338	5	7	110.029	0.0333333	0.012075974675108393	0.012075974675108393
5409	338	5	6	142.036	0.0666667	0.01103098967011005	0.01092177195060401
5410	338	1	7	80.027	0.0	0.0124385204931681	0.00979411062454181
5411	338	1	4	94.031	0.266667	0.008882372542485908	0.00845940242141515
5412	338	2	8	82.028	0.0333333	0.012177274241919457	0.009741819393535566
5413	338	4	1	94.031	0.266667	0.008882372542485908	0.00845940242141515
5414	338	4	3	152.029	0.1	0.010247250916361294	0.008758334116548114
5415	338	6	9	102.024	0.16666699999999998	0.99216	0.9019636363636363
5416	338	6	5	142.036	0.0666667	0.01103098967011005	0.01092177195060401
5417	338	19	20	108.027	0.133333	0.010609796734421943	0.009823885865205502
5418	338	8	2	82.028	0.0333333	0.012177274241919457	0.009741819393535566
5419	338	7	1	80.027	0.0	0.0124385204931681	0.00979411062454181
5420	338	7	5	110.029	0.0333333	0.012075974675108393	0.012075974675108393
5421	338	20	19	108.027	0.133333	0.010609796734421943	0.009823885865205502
5422	338	9	6	102.024	0.16666699999999998	0.99216	0.9019636363636363
5423	338	3	4	152.029	0.1	0.010247250916361294	0.008758334116548114
5424	339	5	7	110.026	0.0666667	0.003977340886371241	0.003977340886371241
5425	339	5	6	142.024	0.0333333	0.0042385871376208265	0.004196620928337452
5426	339	1	7	80.029	0.0	0.0035573333333333334	0.002801049868766404
5427	339	1	4	94.029	0.133333	0.0039773408863709395	0.003787943701305657
5428	339	2	8	82.025	0.1	0.0035561479506831337	0.002844918360546507
5429	339	4	1	94.029	0.133333	0.0039773408863709395	0.003787943701305657
5430	339	4	3	152.028	0.36666699999999997	0.0047610796401199975	0.0040692988377094
5431	339	6	9	102.024	0.0	0.08175941352882438	0.07432673957165851
5432	339	6	5	142.024	0.0333333	0.0042385871376208265	0.004196620928337452
5433	339	19	20	108.026	0.16666699999999998	0.003977340886371241	0.0036827230429363348
5434	339	8	2	82.025	0.1	0.0035561479506831337	0.002844918360546507
5435	339	7	1	80.029	0.0	0.0035573333333333334	0.002801049868766404
5436	339	7	5	110.026	0.0666667	0.003977340886371241	0.003977340886371241
5437	339	20	19	108.026	0.16666699999999998	0.003977340886371241	0.0036827230429363348
5438	339	9	6	102.024	0.0	0.08175941352882438	0.07432673957165851
5439	339	3	4	152.028	0.36666699999999997	0.0047610796401199975	0.0040692988377094
5440	340	5	7	110.026	0.0666667	0.00235121626124627	0.00235121626124627
5441	340	5	6	142.024	0.0333333	0.00235121626124627	0.0023279368923230397
5442	340	1	7	80.029	0.0	0.003192538307794854	0.00251380969117705
5443	340	1	4	94.029	0.133333	0.0030336554481839627	0.0028891956649371073
5444	340	2	8	82.025	0.1	0.002772409196934377	0.0022179273575475018
5445	340	4	1	94.029	0.133333	0.0030336554481839627	0.0028891956649371073
5446	340	4	3	152.028	0.36666699999999997	0.0015674775074973944	0.0013397243653823884
5447	340	6	9	102.024	0.0	0.00235121626124627	0.0021374693284057
5448	340	6	5	142.024	0.0333333	0.00235121626124627	0.0023279368923230397
5449	340	19	20	108.026	0.16666699999999998	0.0025111629456847913	0.002325150875634066
5450	340	8	2	82.025	0.1	0.002772409196934377	0.0022179273575475018
5451	340	7	1	80.029	0.0	0.003192538307794854	0.00251380969117705
5452	340	7	5	110.026	0.0666667	0.00235121626124627	0.00235121626124627
5453	340	20	19	108.026	0.16666699999999998	0.0025111629456847913	0.002325150875634066
5454	340	9	6	102.024	0.0	0.00235121626124627	0.0021374693284057
5455	340	3	4	152.028	0.36666699999999997	0.0015674775074973944	0.0013397243653823884
5456	341	5	7	110.031	0.0	0.01285542971352452	0.012855429713524522
5457	341	5	6	142.029	0.0333333	0.013120959680106735	0.01299104918822449
5458	341	1	7	80.025	0.0	0.012961012995668212	0.010205522043833237
5459	341	1	4	94.025	0.0333333	0.0113935354881707	0.01085098617921019
5460	341	2	8	82.022	0.1	0.012177274241919457	0.009741819393535566
5461	341	4	1	94.025	0.0333333	0.0113935354881707	0.01085098617921019
5462	341	4	3	152.023	0.0666667	0.010247250916361294	0.008758334116548114
5463	341	6	9	102.026	0.0666667	0.013643452182605906	0.01240313834782355
5464	341	6	5	142.029	0.0333333	0.013120959680106735	0.01299104918822449
5465	341	19	20	108.026	0.2	0.011393535488169836	0.010549569896453552
5466	341	8	2	82.022	0.1	0.012177274241919457	0.009741819393535566
5467	341	7	1	80.025	0.0	0.012961012995668212	0.010205522043833237
5468	341	7	5	110.031	0.0	0.01285542971352452	0.012855429713524522
5469	341	20	19	108.026	0.2	0.011393535488169836	0.010549569896453552
5470	341	9	6	102.026	0.0666667	0.013643452182605906	0.01240313834782355
5471	341	3	4	152.023	0.0666667	0.010247250916361294	0.008758334116548114
5472	342	5	7	110.031	0.0	0.00031989336887704346	0.00031989336887704346
5473	342	5	6	142.029	0.0333333	0.00031989336887704346	0.00031672610779905297
5474	342	1	7	80.025	0.0	0.00016	0.00012598425196850394
5475	342	1	4	94.025	0.0333333	0.0003198933688770193	0.00030466035131144695
5476	342	2	8	82.022	0.1	0.00031989336887704346	0.00025591469510163477
